address,categories/0,city,countryCode,isAdvertisement,isLocalGuide,name,publishAt,publishedAtDate,stars,text,totalScore,language,sentiment
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Ruhul Amin,3 months ago,2024-06-19T04:49:02.658Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Muthumariappan M,3 months ago,2024-06-17T06:57:26.210Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Ayman Sayed,3 months ago,2024-06-12T04:44:48.928Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Essam Ali,3 months ago,2024-06-08T19:07:09.264Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Md Masud parvez,3 months ago,2024-06-04T17:23:44.625Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,S.MOHAMAD MANSOOR ALI,3 months ago,2024-06-04T08:15:52.774Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Muhammad Khan,3 months ago,2024-06-03T20:06:56.316Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Ahmed Ali,4 months ago,2024-06-01T15:23:10.599Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,ابو محمد العبدي,4 months ago,2024-06-01T07:12:47.255Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,1Ashik1 Hossen,4 months ago,2024-05-29T10:37:37.268Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,ghulam Sarwar,4 months ago,2024-05-22T08:14:59.725Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Mohamad Reslan,4 months ago,2024-05-20T07:46:35.538Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Santosh Kumar,4 months ago,2024-05-19T06:06:47.011Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Md Mahady,4 months ago,2024-05-16T22:45:49.442Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,fraaha hajj,4 months ago,2024-05-15T08:23:07.293Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Muhammad Kamran,4 months ago,2024-05-14T12:48:55.349Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Ali Akbar (Offical),4 months ago,2024-05-12T11:02:57.463Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Mohd Khateeb,4 months ago,2024-05-10T15:42:15.286Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,mohamed salah,4 months ago,2024-05-09T17:10:03.578Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Nidhin T,4 months ago,2024-05-07T03:53:02.461Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Ayub Ansari,4 months ago,2024-05-05T13:59:02.532Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Faisal Ali,5 months ago,2024-05-02T18:37:34.196Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Nazar Awan,5 months ago,2024-04-29T19:40:00.200Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Ramji Mehta,5 months ago,2024-04-29T10:29:09.770Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,mdrakib hosen,5 months ago,2024-04-29T10:09:47.991Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Dilnawaj Alam,5 months ago,2024-04-28T04:45:22.549Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,qaswar khan,5 months ago,2024-04-24T17:10:03.302Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Ihsan Baloch,5 months ago,2024-04-22T05:03:39.417Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,dineshkumar mahich,5 months ago,2024-04-14T15:25:19.336Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Master Shahid,5 months ago,2024-04-13T03:18:23.635Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Syed Mohsin Raza,5 months ago,2024-04-07T10:32:59.998Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Md Sarfraz,5 months ago,2024-04-07T06:13:34.614Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Muhammad Shahid,5 months ago,2024-04-06T19:53:29.371Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Muhammad Sohail,5 months ago,2024-04-03T14:08:09.455Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,الطيب ابراهيم,6 months ago,2024-04-03T08:20:06.228Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Samseer Ansari,6 months ago,2024-04-01T15:39:20.615Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Sumit Kumar,6 months ago,2024-04-01T05:38:28.989Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Newaj Sharif,6 months ago,2024-03-25T22:15:56.905Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Sami Ibrahim,6 months ago,2024-03-25T19:36:05.349Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,romjan mohammad,6 months ago,2024-03-23T17:10:08.983Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,James Lombardo,6 months ago,2024-03-23T11:03:18.612Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,shaik mohamed,6 months ago,2024-03-20T19:12:15.144Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Manjeet kumar Ram,6 months ago,2024-03-20T03:54:56.655Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Richard Monjas,6 months ago,2024-03-19T21:20:51.523Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Salauddin Bappi,6 months ago,2024-03-18T15:01:30.913Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Essam Eltantawy,6 months ago,2024-03-14T11:27:03.318Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Md Ashik Islam,6 months ago,2024-03-11T21:17:43.243Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Sher Nawab,6 months ago,2024-03-11T07:55:53.495Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Jordan Brucal,6 months ago,2024-03-09T16:24:40.204Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Sanaf Yb,6 months ago,2024-03-06T20:11:12.290Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Raheem Kathat,6 months ago,2024-03-06T08:36:37.969Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,OSAMA FAROK,6 months ago,2024-03-03T18:40:30.040Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,RAGUNATH MUTHU,7 months ago,2024-03-02T10:43:08.655Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,sinrasu sinrasu,7 months ago,2024-02-26T07:41:40.664Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Mostafa Ashraf,7 months ago,2024-02-20T21:48:00.948Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,mos3p mo7med,7 months ago,2024-02-18T16:46:24.681Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Yehia Mansy,7 months ago,2024-02-13T06:41:58.617Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Khattak Ktk,7 months ago,2024-02-12T04:02:54.477Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,parvej alam,7 months ago,2024-02-03T17:02:57.306Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Bhaa Daas,8 months ago,2024-01-31T14:10:25.665Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,WAQAS HAFEEZ,8 months ago,2024-01-31T12:35:43.182Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Ahmed Gaber,8 months ago,2024-01-26T23:19:44.625Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Almas mail,8 months ago,2024-01-12T16:51:17.484Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Shahab khan,8 months ago,2024-01-08T14:12:18.448Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Khan Sonu,9 months ago,2023-12-30T17:55:45.913Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Ibrahim AlKadhim,9 months ago,2023-12-26T20:56:01.449Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,FARHAR SUNNY,9 months ago,2023-12-22T11:40:04.548Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,ravikumar chitumala,9 months ago,2023-12-04T01:57:23.223Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Yousef abualhaj,10 months ago,2023-11-30T10:28:57.575Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,AFFAN “IFFI”,10 months ago,2023-11-26T21:30:15.566Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,AFSAR ALI REX,10 months ago,2023-11-21T06:14:38.679Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Sahidul Mondal,10 months ago,2023-11-15T16:30:16.887Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Manjit Singh,10 months ago,2023-11-06T02:39:40.455Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,True,Amjad Iqbal,11 months ago,2023-11-03T01:52:49.674Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Adan Rani,11 months ago,2023-10-25T07:21:18.692Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Md Harun,a year ago,2023-09-12T17:26:45.973Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,RAjpoot Warya,a year ago,2023-08-29T06:51:06.564Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Noor alam Alam,a year ago,2023-07-16T15:59:15.940Z,,,4.3,unknown,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Sudheesh Challenger,4 weeks ago,2024-09-04T06:09:41.084Z,,"Now Im in Sindalah Island for Construction. Im from Kerala, Its a Very Good Experience. All Is Good, But Something Horrible....",4.5,en,3 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Mansoorali S,3 months ago,2024-06-16T17:57:21.295Z,,It's very bad Accommodation and food court also site Area toilet and water facilities not available......,4.5,en,1 star
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Zahoor Khan (Alvi),3 weeks ago,2024-09-06T20:29:54.392Z,,A fantastic bule and clean water Island with many species of aquaculture. Reflection of nature under blue skies and smart edge of blue moon . Appreciate King Salman to set this Island for foreigners and viewers of nature in originally they formed.,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,shuhaib abdulla,2 months ago,2024-07-11T03:27:20.597Z,,It is man made Luxury Island in NEOM,4.5,en,4 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Wahid,a month ago,2024-08-18T14:45:01.333Z,,NEOM given this work to NESMA but nesma are not giving proper facility to labours like  bed food and unsafe ship transportation also not good in medical services every labour wont to transfer from this project but no one engineer giving permission too bad company nesma,4.5,en,1 star
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Isam Mehr Din Solangi,3 months ago,2024-06-25T10:01:33.886Z,,It's a place which will be highly visited in the near future after the completion of the project. Cool breeze and lovely beach. Worth visiting,4.5,en,4 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Balakrishnan Subramanian,4 months ago,2024-05-14T14:22:17.584Z,,"Work has started on the Red Sea tourist resort town and it is unlikely the king will abandon the potentially lucrative port of neom. Many plans for ideal cities have been impractical fantasies. But NEOM also typifies a massive and persistent failure of the imagination driven by a capitalis, blinded by fossi fuel ideology, and unable to come to terms with the necessity of confronting the climate crisis, growing global inequality and the persistence of war and genocide.",4.5,en,2 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Syed Hamed Rahimuddin,2 weeks ago,2024-09-13T12:36:36.943Z,,Nice island being developed as tourist place in serene atmosphere,4.5,en,4 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Abdullah Alyazidi,3 months ago,2024-06-28T18:52:23.803Z,,"The past will pass and become the present, and from the heart of the past I believe that I will live the moment in Sindalah Neom

28/6/2024 م",4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,ABID HASAN,2 months ago,2024-07-10T06:51:17.563Z,,wonderful places,4.5,nl,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,hillaarygee234 hillaarygee234,4 months ago,2024-05-24T00:21:31.428Z,,Nice place and I will like to work here as a bouncer,4.5,en,4 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Eldin,3 months ago,2024-06-04T11:11:55.064Z,,This is one of few ultra amazing places. Search about NEOM.,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Waleed Razzaq,a month ago,2024-09-01T10:26:59.819Z,,Super ultra luxury resort.,4.5,ca,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Quint,11 months ago,2023-10-08T13:55:02.806Z,,Can't wait to spend 900.000 Dabloons within the span of a week after emitting 1700 tonnes of CO2 in my $50M Yacht just to get here. I love NEOM!,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Czar Bags,4 months ago,2024-05-11T14:40:15.187Z,,Yet not visit but still looking forward and hope to visit soon,4.5,en,3 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,মো হিমু,5 months ago,2024-04-22T04:27:02.736Z,,Line does that all the time,4.5,en,3 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Moataz mohamed,a month ago,2024-08-29T11:07:12.562Z,,Great works are done on earth,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Sunny Khondokar,2 months ago,2024-07-12T17:40:04.957Z,,It’s a very Quality full island,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Ignacio Celada Huerta,7 months ago,2024-03-01T03:35:14.282Z,,Ain't finished yet but many are showing beautiful pictures. This is a pathetical propaganda,4.5,en,1 star
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Rawad Swid,3 months ago,2024-06-12T08:11:42.519Z,,Fantastic work going on there,4.5,en,5 stars
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,EVOS Ekip,a year ago,2023-07-10T04:26:41.232Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,Jafar Ali,a year ago,2023-06-18T17:44:16.543Z,,,4.3,unknown,Unsupported language
Neom street Al badah Saudi Arabia,Tourist attraction,Neom,SA,False,False,wasid jutt,a year ago,2023-06-16T23:57:33.346Z,,,4.3,unknown,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,ghulam Sarwar,3 months ago,2024-06-13T05:39:42.493Z,,This island is very beautiful and very expensive,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Sanuar Sekh,a year ago,2023-07-20T15:57:16.918Z,,I am warking here.,4.5,af,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Aanakattil Cherambadi,3 months ago,2024-06-04T06:22:09.675Z,,Good,4.5,so,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Li Ann,a month ago,2024-08-06T06:15:34.838Z,,Very nice,4.5,pl,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Main Adi,a month ago,2024-08-20T09:55:31.205Z,,Construction still not completed,4.5,en,1 star
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Mijanur Rahman Lemon,9 months ago,2023-12-09T20:11:46.079Z,,Just looking like a WOW,4.5,et,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,saqib Raza khan,5 months ago,2024-04-30T09:30:57.257Z,,world most beautiful island ️,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Muhammad Ishaq,8 months ago,2024-01-10T01:14:37.261Z,,Noem Sinddalah island is beautiful place of Saudia Arabia,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Muhammad Dawood,7 months ago,2024-02-03T20:02:00.759Z,,We are safety officer BEC COMPANY At sindalah Island Neom,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Human Adam,a year ago,2023-09-24T17:18:47.104Z,,"what are the things to do with my time on the island as a tourist?
why would I sacrifice some of vacation time here?",4.5,en,3 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,INTIZAR SHAH,a year ago,2023-04-23T09:00:24.931Z,,Most beautiful place and weather is very good for health just like dream .,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Salah Mohamed,a year ago,2023-06-15T20:01:45.863Z,,"For rich people , it will be Fantastic, you can go there by  , there will be yacht quay and more .",4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Silvia Sweidan,a year ago,2023-07-19T19:57:13.047Z,,A dream island …can’t wait for NEOM and its magnificent vision ⛵️☀️♥️,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,MARDI AL-ZAHRANI,a year ago,2023-07-07T21:38:07.077Z,,‏If you want see future come here  . I am very proud of my government (MBS),4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,DEV BARNWAL,3 months ago,2024-07-01T01:30:15.954Z,,Under construction site,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Raja Mjaes,a year ago,2022-11-24T11:40:16.413Z,,Verry great island under construction and will be one of the most gorgeous islands,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Rashid Yameen KSA,a year ago,2023-01-11T06:15:19.845Z,,It's A good area To living while you are On site Job,4.5,en,4 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Shah Fahad,a week ago,2024-09-22T04:43:23.308Z,,Good,4.5,so,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Abdulrahman Al,a month ago,2024-08-07T18:53:24.835Z,,exceptional craftsmanship,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Halit Mavi,a year ago,2023-08-27T04:57:33.114Z,,Amazing project one of it’s kind,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,احمد توم,a year ago,2023-02-15T08:46:46.420Z,,Can’t wait till this incredible project completes,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Nate Campagna,11 months ago,2023-10-08T19:53:51.944Z,,Dam Impressive 200 th review,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Lord,10 months ago,2023-11-16T14:56:09.244Z,,The most beautiful island in the world,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Atif Amin,2 months ago,2024-07-26T22:26:53.814Z,,Great,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Sojib khan,3 months ago,2024-06-30T01:57:29.463Z,,good,4.5,so,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,M A,6 months ago,2024-03-30T13:04:42.258Z,,Still under construction,4.5,en,4 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Saleh Obaid,3 days ago,2024-09-30T05:32:43.217Z,,Amazing!!!,4.5,tl,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Eng. Arafa Nor El Deen,a week ago,2024-09-22T20:00:33.491Z,,Good,4.5,so,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Giovanni Becerril,5 months ago,2024-04-11T18:42:46.817Z,,fire for my article,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,IBRAHIM P.O.P 9548868187,6 months ago,2024-04-03T04:14:07.096Z,,20 years experience,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Edmond Ajazaj,a year ago,2023-05-14T13:33:29.875Z,,I love to visit one day.,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,yeasir arafat,9 months ago,2023-12-10T10:29:39.533Z,,This place is very beautiful,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Hassan Omari,a year ago,2023-03-14T20:11:54.462Z,,Sand like gold it’s going to be the best,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Suhail Mirza,8 months ago,2024-01-12T21:41:59.208Z,,Sindahla island neome project,4.5,hr,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Suzana Avdiu,a year ago,2023-02-12T17:01:03.966Z,,can you tell us where that is... or why is a wrong picture,4.5,en,1 star
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Majed Alfi,a year ago,2022-12-05T11:49:37.398Z,,Can’t wait to visit,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Arman Semil,8 months ago,2024-01-31T04:22:33.266Z,,It's amazing,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Nmh Munna,8 months ago,2024-01-06T18:21:24.078Z,,Such a nice place,4.5,cs,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Abu Bakkar Siddik,5 months ago,2024-05-02T08:21:38.462Z,,Good,4.5,so,Unsupported language
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,True,Yaqoob Sagar,10 months ago,2023-11-09T17:29:17.616Z,,Construction is going on at this place,4.5,en,5 stars
"2PX7+5P, Ras Gasabah 49721, Saudi Arabia",Tourist attraction,Neom,SA,False,False,Alisha Sekh,6 months ago,2024-03-12T20:45:08.900Z,,Good,4.5,so,Unsupported language
