islocalguide,name,stars,text,totalscore,year,month,day,stars_normalized,totalscore_normalized,categories_Animal park,categories_Aquarium,categories_Beach,categories_Cultural center,categories_Event venue,categories_Heritage preservation,categories_Historical landmark,categories_Mosque,categories_Mountain peak,categories_NaN,categories_Park,categories_Resort hotel,categories_Restaurant,categories_Seasonal goods store,categories_Shopping mall,categories_Theme park,categories_Tourist attraction,city_Dhahran,city_Jeddah,city_NaN,city_Neom,city_Riyadh
1,sultan ss,NaN,NaN,4.5,2024.0,8.0,25.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,mohd meharban,NaN,NaN,4.5,2024.0,8.0,24.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,sohail shaikh,NaN,NaN,4.5,2024.0,8.0,22.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,HH A,NaN,NaN,4.5,2024.0,8.0,20.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Lewantob لیوانتوب,NaN,NaN,4.5,2024.0,8.0,17.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,shouq Majrashi,NaN,NaN,4.5,2024.0,8.0,15.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,محمد سالم,NaN,NaN,4.5,2024.0,8.0,10.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Ziya Ansari,NaN,NaN,4.5,2024.0,8.0,7.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Thompson Mokoro,NaN,NaN,4.5,2024.0,8.0,5.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Waseem Akram,NaN,NaN,4.5,2024.0,8.0,4.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,ENDGAME_ TY,NaN,NaN,4.5,2024.0,8.0,1.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Habib Sul,NaN,NaN,4.5,2024.0,7.0,31.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,rammah saleh,NaN,NaN,4.5,2024.0,7.0,28.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Hasanur sarder,NaN,NaN,4.5,2024.0,7.0,22.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,محمد الجهني,NaN,NaN,4.5,2024.0,7.0,20.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Mahmoud ElDesoki,NaN,NaN,4.5,2024.0,7.0,20.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Ameeth Shuthergoon,NaN,NaN,4.5,2024.0,7.0,20.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Ch Shakeel Waseer,NaN,NaN,4.5,2024.0,7.0,17.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Mangesh Rudarngi,NaN,NaN,4.5,2024.0,7.0,16.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,جمعه الحويطي,NaN,NaN,4.5,2024.0,7.0,14.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Muhammad Mudasur,NaN,NaN,4.5,2024.0,7.0,13.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,عبدالعزيز الرشيدي,NaN,NaN,4.5,2024.0,7.0,13.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Rakib Molla,NaN,NaN,4.5,2024.0,7.0,12.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Muhammad Khan,NaN,NaN,4.5,2024.0,7.0,8.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,abobakr abdalla,NaN,NaN,4.5,2024.0,7.0,7.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,hussam sherbeini,NaN,NaN,4.5,2024.0,7.0,3.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Muath Farraj,NaN,NaN,4.5,2024.0,7.0,1.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,َعلي المحمد,NaN,NaN,4.5,2024.0,7.0,1.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Md. bokul biswas,NaN,NaN,4.5,2024.0,6.0,30.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Muhammad Awais Cheema,NaN,NaN,4.5,2024.0,6.0,30.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Khalid Mohammed,NaN,NaN,4.5,2024.0,6.0,29.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Saim Bhai,NaN,NaN,4.5,2024.0,6.0,27.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Medo Sabry,NaN,NaN,4.5,2024.0,6.0,24.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Waqas Ali,NaN,NaN,4.5,2024.0,6.0,20.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Ahmed Saber,NaN,NaN,4.5,2024.0,6.0,20.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Imran khan Salarzi,NaN,NaN,4.5,2024.0,6.0,15.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,عبدالرحمن I'm home,NaN,NaN,4.5,2024.0,6.0,15.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Ss Man,NaN,NaN,4.5,2024.0,6.0,12.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Yasir Sardar,NaN,NaN,4.5,2024.0,6.0,7.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Charmainesulteras Rabino,NaN,NaN,4.5,2024.0,6.0,2.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,O_O MAR,NaN,NaN,4.5,2024.0,5.0,31.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Sultan Sehli,NaN,NaN,4.5,2024.0,5.0,28.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Mohamed hussen,NaN,NaN,4.5,2024.0,5.0,28.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Manu Mathew,NaN,NaN,4.5,2024.0,5.0,23.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,thiru murugan,NaN,NaN,4.5,2024.0,5.0,23.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Kaleel Ishwaramangala,NaN,NaN,4.5,2024.0,5.0,21.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Omar Montaser,NaN,NaN,4.5,2024.0,5.0,18.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Pigeon Loft Nodia ibrahim,NaN,NaN,4.5,2024.0,5.0,18.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Nasser M.N H,NaN,NaN,4.5,2024.0,5.0,17.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Ummer Farooq,NaN,NaN,4.5,2024.0,5.0,17.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,الاء عبد الرحمن,NaN,NaN,4.5,2024.0,5.0,15.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Ely & Weti,NaN,NaN,4.5,2024.0,5.0,13.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Mazhar Abbas,NaN,NaN,4.5,2024.0,5.0,11.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,يحي عجيم,NaN,NaN,4.5,2024.0,5.0,8.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,abdullah shwia,NaN,NaN,4.5,2024.0,5.0,7.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Sardorbek Hakimov,NaN,NaN,4.5,2024.0,5.0,7.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,عطيه ابوسمره الغنيمي,NaN,NaN,4.5,2024.0,5.0,1.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Emtenan Algomizf,NaN,NaN,4.5,2024.0,4.0,30.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,احمد سكندر,NaN,NaN,4.5,2024.0,4.0,29.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Nilantha Waiddyarathne,NaN,NaN,4.5,2024.0,4.0,26.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,enigmaticcheers,NaN,NaN,4.5,2024.0,4.0,22.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,-.-,NaN,NaN,4.5,2024.0,4.0,21.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,mohamed elnaggar,NaN,NaN,4.5,2024.0,4.0,21.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Atheer Alharbi,NaN,NaN,4.5,2024.0,4.0,19.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Alim Alim,NaN,NaN,4.5,2024.0,4.0,18.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Akhter Hossen,NaN,NaN,4.5,2024.0,4.0,17.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,X- MOHAMMAD -X,NaN,NaN,4.5,2024.0,4.0,11.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Shamil Ali,NaN,NaN,4.5,2024.0,4.0,6.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,muath abu diab,NaN,NaN,4.5,2024.0,4.0,6.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Ali Haider,NaN,NaN,4.5,2024.0,3.0,28.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Hassan Bacha,NaN,NaN,4.5,2024.0,3.0,27.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,ابوهاشم احمد,NaN,NaN,4.5,2024.0,3.0,24.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,sbd ga,NaN,NaN,4.5,2024.0,3.0,13.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Alaa Salah,NaN,NaN,4.5,2024.0,3.0,10.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Abhishek Tripathi,NaN,NaN,4.5,2024.0,3.0,1.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Sohrab Khan,NaN,NaN,4.5,2024.0,2.0,24.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Hashim M,NaN,NaN,4.5,2024.0,2.0,23.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,بهيج العمده العمده,NaN,NaN,4.5,2024.0,2.0,20.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Rakib Miazi,NaN,NaN,4.5,2024.0,2.0,17.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,7azz masr حظ مصر,NaN,NaN,4.5,2024.0,2.0,15.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Shukurjon Raximov,NaN,NaN,4.5,2024.0,2.0,14.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Omer Iqbal,NaN,NaN,4.5,2024.0,2.0,13.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Rayan “Alrasheidi”,NaN,NaN,4.5,2024.0,2.0,7.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,khalik mohammad,NaN,NaN,4.5,2024.0,2.0,4.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Hossam Saad,NaN,NaN,4.5,2024.0,1.0,20.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Mohamed Saleh,NaN,NaN,4.5,2023.0,12.0,24.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,M7sen .77,NaN,NaN,4.5,2023.0,12.0,21.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Syed Muqaddas Hussain,NaN,NaN,4.5,2023.0,12.0,16.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Ayush Raj,NaN,NaN,4.5,2023.0,12.0,13.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Rajput Naushad,NaN,NaN,4.5,2023.0,10.0,19.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,BADER ALHARTI,NaN,NaN,4.5,2023.0,9.0,14.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,Hanif Jamali,NaN,NaN,4.5,2023.0,9.0,14.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
0,mohamed anbari,NaN,NaN,4.5,2023.0,3.0,26.0,,0.7142857142857144,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
1,Zeeshan Yunus,5.0,"An amazing resort. Kids loved the mini water park, horse riding and the play area. Both adults and kids loved the beach, the calm waters of the gulf with no crowd at all was a peaceful and amazing experience. Good restaurant and club facility, the staff was great as well. Absolutely worth visiting for a calm and relaxing getaway.",NaN,2024.0,7.0,22.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Raja Intan Azlin Raja Zainoodin,4.0,Great resort for relaxing and enjoying for beach site. Convenient and good security.,NaN,2024.0,8.0,9.0,0.6000000000000001,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Daniel,2.5,"Called the Reception Manager, regarding a day pass and asked what facilities i can use. He ensured me that I can use the pool area, the beach etc. Booked online and paid 215SR. After I arrived I’ve been told that the beach are is not accessible for me. I could only use 2 pools. The small beach area next to the poolside was also closed. What a waste of time. Not recommend this place. Why the manager didn’t inform me clearly about this??? Sad.",NaN,2024.0,6.0,17.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Dr. N Al Dossary,2.5,"Pool not clean
Water everywhere
Toilets not clean Water on the floor risk to fall
We will never go back again",NaN,2024.0,9.0,25.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Dream 7,5.0,Best place to take a break. I will definitely come again.,NaN,2024.0,8.0,24.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Meshal Alanazi,5.0,Best resort for family. Cleanliness and hospitality are top-notch. The staff is very welcoming.,NaN,2024.0,5.0,19.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Kassem Hamadi,5.0,"Perfect destination for a family vacation, great services and many thanks to Ms. Laila the receptionist",NaN,2024.0,4.0,13.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Syed Kazmi,4.0,"I went to spend a day at Dana Beach. It is very well maintain3d as it is a private beach ⛱️
People with access pass can enter. Swimming pool area is very nice for children and females
It has Freedom to enjoy",NaN,2024.0,4.0,20.0,0.6000000000000001,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Lucialorenza R,NaN,"Dana beach resort is a goof place, i feel super at home, animation super, every day an interesting show, funny shows, for kids too thete is minidisco, i was in all the restaurant, food super good, i will come back for sure |All the room are clean super!!!|I will come back in future with my children",NaN,2024.0,4.0,20.0,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Vladimir Radchenko,3.0,The food is good here. The resort is old and need renovation,NaN,2024.0,4.0,10.0,0.20000000000000018,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,BackPacker449447,NaN,"If you are visiting Saudi Arabia |you should probably set foot on this beautiful beach resort in the Eastern Region. It offers so many activities and one cannot get bored there.|Albeit a little expensive, be sure to have some extra fun |Lovely quiet mornings, some might be noisy while jet skiing takes place near Sunset Villas. Speaking of which, do not miss on beautiful and breathtaking Sunsets.|Love the vibe! And yummy food too!|Thanks Dana Beach Resort Team for making our Trip worthwhile ☀️",NaN,2024.0,7.0,10.0,,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Jimella Justine,2.5,"the facilities are outdated. the bathrooms, no soaps and shampoos etc. no rentable towels. the rentable bikes are old and rusty. no wash area at open beach side…
the jetski is too pricy.
restaurant next to men’s pool was closed in the day.
staff are not mindful of the spaces and things for the guests to use.
the lady receptionist seems not in the mood.

i don’t recommend…
the photos in the website is far from reality.",NaN,2024.0,7.0,25.0,0.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,suhair azimeh,5.0,"I love this place, its so beautiful and very clean",NaN,2024.0,3.0,12.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,L. Baptista,4.0,"Dana Beach Resort is a lovely place for a short weekend getaway with family. The beach is very clean and the resort itself has so many things to offer. However, this resort is definitely NOT ideal for non-muslims. It is not possible to wear a normal swimwear so I was not able to swim with my kids at the pool area or the aqua play because it is required to wear a ""burkini"". Conservative clothing is still mandatory. My kids enjoyed their time though. At night, there is a fun zone and many activities for kids. If you are a hotel guest, some activities are free. The rooms are very spacious, but you can see it's quite outdated. They offer many restaurants to choose from. Breakfast buffet had a lovely location--beach view! We went in May, so the water in the beach was extremely warm. We were told that the best time to go is between November to April. Overall, we had a great experience but there is definitely room for improvement. The resort is very big and maintaining it is quite a challenge. We tried calling housekeeping or reception many times but no one answered. The rates of the room does not compensate for our experience. Paying more than 200 Euros per night, considering it is not a high season is a bit too much. They offer a 4 star facilities and 3 star service but with a price of a luxury resort.",NaN,2024.0,5.0,20.0,0.6000000000000001,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Hassan Ibrahim,5.0,Great place to spend time with The Family and still,NaN,2024.0,7.0,9.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,ABDURRAHMAN ANSARI,5.0,"We loved our stay at Chalet for 4 nights.
However, people have commented about the price as higher than outside but that is not right.. i found it relatively a good price rate inside, not expansive. Let's say, almost same as Shawarma House.

Food: great taste with reasonable price.

Facilities: we managed with sufficient staffs.

Room Services: quick and very responsive with respectful manners.

Housekeeping: as the Facility is very big, they are over occupied but still they come and do their work with smile.

Security: nice people and they do talk somewhat english as well. Progressing. I liked their behavior. (Strict but diplomatically manage situation without any insult or making you feel bad. Very nice people)

Over all: i would thanks Mr. Muneer Al Marhoon for making things easy with smile...",NaN,2024.0,7.0,11.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Mohammed Irfan,5.0,"Enjoy A Lot. Good Service, Good Atmosphere !!!",NaN,2024.0,5.0,21.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Wael ALHASAN,4.0,In general it is a good place with safety measures taken in consideration. Needs to have more recreational activity. Restaurant food is good and service is excellent. Activities are overpriced.,NaN,2023.0,12.0,31.0,0.6000000000000001,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,khalid pedekar,5.0,"It is a very good place to hang out, the location and arrangements are mind blowing. Service is good with above average rooms or villas",NaN,2024.0,2.0,4.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Ameer Hamza,3.0,"Resort was built very well but services were not up to the mark.
1. Iron and Hair dryer were missing in the room. But were provided after request
2. Room Service and Reception were not quick to respond
3. After paying 900 SAR per night , still had to pay for towel in pool area, similarly no free access for family pool and game area. You would expect these services to be included.
4. Furniture was ordinary as well

This place has good potential but services need to be improved a lot.",NaN,2024.0,5.0,26.0,0.20000000000000018,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,LAMA Al-YOUSSEF,5.0,Loved the resort .. everything is amazing. The staff are lovely and professional .. the receptionist is welcoming.. very good place for short vacations with kids,NaN,2023.0,12.0,10.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Helalah Aldossary,5.0,Perfect place for family,NaN,2024.0,7.0,13.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Fredddie Torbeles,3.0,What a good location and near sea,NaN,2024.0,4.0,9.0,0.20000000000000018,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Dr.Hegazy Haddad,5.0,Great place but the beach is need some care like showers and bathrooms beside the beach to not let the visitors go the the chalet for shower,NaN,2023.0,9.0,25.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Hadiyah Abdurrahman,5.0,Layali in reception was wonderful she called to check on me and my family to make sure our stay was comfortable.Plenty of activities for the kids but he food could be better.,NaN,2023.0,12.0,9.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Hania Zantout,4.0,"If you are visiting Saudi Arabia
you should probably set foot on this beautiful beach resort in the Eastern Region. It offers so many activities and one cannot get bored there.
Albeit a little expensive, be sure to have some extra fun
Lovely quiet mornings, some might be noisy while jet skiing takes place near Sunset Villas. Speaking of which, do not miss on beautiful and breathtaking Sunsets.
Love the vibe! And yummy food too!
Thanks Dana Beach Resort Team for making our Trip worthwhile ☀️",NaN,2024.0,7.0,9.0,0.6000000000000001,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Abdulrahman Nashawi,5.0,Excellent resort with excellent service. We had a business gathering there and they were very great with the organization and service. Would highly recommend it.,NaN,2023.0,5.0,12.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,ahmed agrody,4.0,"Pool and sea beach are very good but services are not enough, in sea beach there is no public water shower available and in  pool area only three water shower are available which are less and causing congestion and you have to wait sometime to get your shower.

rooms are clean and service is ok however my friend  had bad experience with el sayyad resturant reception guy , he was talking in bad manner and not respecting guests, after complaining him the saudi operation officer treated us very nice.

There are alot of activities for kids and interaction shows and games , i dont know if this games are available all the time or only during eid holidays

Food is very good",NaN,2024.0,4.0,11.0,0.6000000000000001,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
0,Neng Firna,5.0,"This is really very nice place, I love it, I hope one day I will come back again here, ❤️❤️❤️❤️❤️",NaN,2023.0,9.0,25.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
1,Ahmad Hassanien,5.0,"We've stayed there for 4 days.
The resort is big, located in half moon Beach. With very large private beaches and stunning views, especially at sunset.
The staff are very helpful, and housekeeping services are excellent.
The chalets are spacious and well equipped.
The resort has a small market, 2 good restaurants.
Swimming pools for families and for men.
Kids area with small zoo, biking, and water activities are all available.
The overall experience is good apart from the  high prices per night, especially at the weekends.",NaN,2023.0,8.0,8.0,1.0,,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
